"","ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2170","ENSG00000138182","KIF20B",43.9504076521987,63.8853711992965,4.69144428082583,0.00140942286929194,0.00484200194384105,-4.22414162934885
"3643","ENSG00000177879","AP3S1",66.1447659912826,220.546494013953,4.688646460329,0.00141467753578992,0.0048566649293541,-4.22429136403767
"1946","ENSG00000134058","CDK7",26.7147304086064,48.9206554767214,4.68722979412819,0.00141734630287987,0.00485905003417659,-4.22436724469035
"4762","ENSG00000277273","CDK7",26.7147304086064,48.9206554767214,4.68722979412819,0.00141734630287987,0.00485905003417659,-4.22436724469035
"2820","ENSG00000158825","CDA",-17.0927387909789,44.4068510797022,-4.67802448377988,0.00143482093575711,0.00491339620780128,-4.22486134149889
"3778","ENSG00000182742","HOXB4",29.2624025998068,70.0584551119547,4.67769335892524,0.00143545384728847,0.00491339620780128,-4.2248791481438
"579","ENSG00000092758","COL9A3",-157.173651195403,312.189856903703,-4.67730695688419,0.00143619279768963,0.00491339620780128,-4.22489993032856
"4203","ENSG00000205810","KLRC3",109.295417287822,147.965015711518,4.66950587205723,0.00145119991431656,0.00496128970706975,-4.2253201810303
"3603","ENSG00000176387","HSD11B2",-39.7487905222113,70.2000925657358,-4.662415548836,0.00146498704061475,0.00500494878622235,-4.22570326631124
"1402","ENSG00000117266","CDK18",-25.4210622803065,43.0143069506523,-4.65821813769883,0.00147321565853262,0.00502957051800007,-4.22593055520527
"1730","ENSG00000127955","GNAI1",-139.377860437638,210.205733070902,-4.65304102579049,0.00148343384694044,0.00504360049947627,-4.22621141384273
"3863","ENSG00000185043","CIB1",62.9221766840023,189.790874471776,4.65300138513994,0.00148351238189695,0.00504360049947627,-4.22621356656545
"4222","ENSG00000206395","DDAH2",-81.2045279401761,122.574162571363,-4.65147206404989,0.00148654566823889,0.00504360049947627,-4.22629664350689
"4279","ENSG00000213722","DDAH2",-81.2045279401761,122.574162571363,-4.65147206404989,0.00148654566823889,0.00504360049947627,-4.22629664350689
"4360","ENSG00000225635","DDAH2",-81.2045279401761,122.574162571363,-4.65147206404989,0.00148654566823889,0.00504360049947627,-4.22629664350689
"4377","ENSG00000226634","DDAH2",-81.2045279401761,122.574162571363,-4.65147206404989,0.00148654566823889,0.00504360049947627,-4.22629664350689
"4391","ENSG00000227317","DDAH2",-81.2045279401761,122.574162571363,-4.65147206404989,0.00148654566823889,0.00504360049947627,-4.22629664350689
"4399","ENSG00000228128","DDAH2",-81.2045279401761,122.574162571363,-4.65147206404989,0.00148654566823889,0.00504360049947627,-4.22629664350689
"4476","ENSG00000233076","DDAH2",-81.2045279401761,122.574162571363,-4.65147206404989,0.00148654566823889,0.00504360049947627,-4.22629664350689
"2328","ENSG00000142192","APP",-599.574737389988,1793.97851197681,-4.64980053983777,0.00148986868162424,0.00505139360856483,-4.22638750270132
"442","ENSG00000081014","AP4E1",17.3802265258233,37.6697010091294,4.64581848651039,0.00149781748796231,0.00507484892858806,-4.22660419725108
"2468","ENSG00000145723","GIN1",9.659811691229,14.4305400969827,4.6431435703617,0.00150318280250259,0.00508952471576359,-4.22674995168899
"3060","ENSG00000164318","EGFLAM",-42.2740020075921,21.8209156556661,-4.64172527866496,0.00150603602807954,0.00509568066407945,-4.22682729595169
"2815","ENSG00000158623","COPG2",-69.7896952491424,142.707070759796,-4.63911103178621,0.00151131056420003,0.00510943675840429,-4.226969973262
"398","ENSG00000076826","CAMSAP3",-73.6020776511383,229.897370526744,-4.63868234019739,0.00151217740341155,0.00510943675840429,-4.22699338394991
"786","ENSG00000102878","HSF4",-19.3603476390001,29.5062525458047,-4.63811189807778,0.00151333170465767,0.00510982989165275,-4.22702454172736
"2088","ENSG00000136770","DNAJC1",9.41292577273439,20.9668374851286,4.63729428624688,0.00151498782158226,0.00511191572697017,-4.22706921225447
"259","ENSG00000064726","BTBD1",200.619588623449,309.292999560685,4.63580160147763,0.00151801639518358,0.00511862651608821,-4.22715080285383
"1262","ENSG00000113924","HGD",-42.0939648711826,68.6256946824932,-4.62424437440281,0.00154168824292232,0.00519488789863557,-4.22778415489436
"590","ENSG00000094914","AAAS",-69.152609580364,224.465507875364,-4.62322337744533,0.00154379859479332,0.00519844082227599,-4.22784024605019
"1243","ENSG00000113369","ARRDC3",29.972021939023,66.6469487199411,4.61945430575961,0.0015516161867684,0.00522119377133345,-4.22804750593279
"2181","ENSG00000138381","ASNSD1",33.1949318258275,65.0384509270553,4.6141984753866,0.00156258910011941,0.00525452605183596,-4.22833703781752
"1330","ENSG00000115461","IGFBP5",-23.2963349188098,16.1464756995771,-4.6075892541608,0.00157650685179353,0.00529770869036146,-4.22870197935382
"2873","ENSG00000160298","C21orf58",-37.3803501898017,69.9383585208406,-4.60237967713887,0.00158757170470383,0.00532843815854521,-4.22899030911395
"2346","ENSG00000142856","ITGB3BP",16.7923754774004,30.5629986560813,4.60226504281175,0.00158781612402718,0.00532843815854521,-4.2289966603531
"528","ENSG00000088727","KIF9",16.6678042765368,40.4762214967483,4.60115938770202,0.00159017565349697,0.00533272121400925,-4.229057933216
"3439","ENSG00000171824","EXOSC10",72.052465884056,382.251831705056,4.59820199297065,0.00159650555286017,0.00535030417748852,-4.22922195686455
"1212","ENSG00000112578","BYSL",51.0161229928227,104.788955669675,4.59721850244861,0.00159861661275144,0.00535373441127573,-4.22927654591176
"2860","ENSG00000160007","ARHGAP35",-138.17322961472,414.752796197773,-4.5961691400422,0.00160087239540029,0.00535764432532674,-4.22933481460657
"623","ENSG00000099783","HNRNPM",67.6061175186492,221.434898177784,4.59467650191548,0.00160408700635461,0.00536475566051885,-4.22941773903249
"1821","ENSG00000130720","FIBCD1",-40.3504808993483,57.4512763350565,-4.591944610328,0.001609988619934,0.00538083772975904,-4.22956963770327
"3649","ENSG00000178028","DMAP1",-48.7339899133962,123.528983641277,-4.59026629439287,0.00161362586803792,0.00538933524311442,-4.22966303680967
"928","ENSG00000105793","GTPBP10",66.2962818058905,91.2033227343048,4.58497277928835,0.00162515630201846,0.00542416574565213,-4.22995802974708
"4362","ENSG00000225733","FGD5-AS1",-74.3215241539419,332.615814067532,-4.57832174287235,0.00163977014726195,0.00546923335702613,-4.23032954966933
"3292","ENSG00000168765","GSTM4",-15.9789778251157,33.3557037142441,-4.57701517277343,0.00164265764047396,0.00547515474885127,-4.23040264817147
"1157","ENSG00000111361","EIF2B1",59.0018403589073,242.569239188206,4.56832813157365,0.00166199613831897,0.00553586399793253,-4.23088962221149
"1281","ENSG00000114480","GBE1",36.8204280101088,66.969720920329,4.56748892100217,0.00166387732526717,0.00553669464658842,-4.23093675493614
"4613","ENSG00000249115","HAUS5",-53.609652135517,122.105227435572,-4.56721366878325,0.00166449483586245,0.00553669464658842,-4.23095221737927
"28","ENSG00000005100","DHX33",67.3282009041532,170.730625563661,4.56234252253158,0.0016754640169785,0.00556941887615472,-4.23122613527549
"818","ENSG00000103429","BFAR",59.8263959445698,224.933942965412,4.5603238557705,0.00168003266438738,0.00557707404368109,-4.23133980515955
"4727","ENSG00000275618","BFAR",59.8263959445698,224.933942965412,4.5603238557705,0.00168003266438738,0.00557707404368109,-4.23133980515955
"1931","ENSG00000133657","ATP13A3",135.456920835224,336.661118909701,4.55768450484399,0.00168602636479331,0.00559319932201986,-4.23148856233272
"484","ENSG00000085552","IGSF9",-15.3399188530476,24.6773705942076,-4.55710383718132,0.00168734810145037,0.00559381461511122,-4.23152131034264
"3933","ENSG00000187118","CMC1",49.2966054210552,106.399744994787,4.55642137544913,0.00168890297700727,0.00559520145074483,-4.23155980886382
"2738","ENSG00000155115","GTF3C6",54.5052041871332,75.7836816527485,4.55000185460336,0.0017036048022494,0.00563563347658312,-4.23192245109249
"2655","ENSG00000152223","EPG5",-89.8291201628304,188.345625852562,-4.54980928368539,0.00170404795432846,0.00563563347658312,-4.23193334375877
"3461","ENSG00000172379","ARNT2",-43.7701757211876,85.2503727816519,-4.54926677053055,0.00170529707770674,0.00563563347658312,-4.23196403517323
"1303","ENSG00000114982","KANSL3",-85.2097500102481,309.472438231199,-4.54891873214009,0.00170609894860298,0.00563563347658312,-4.23198372810001
"186","ENSG00000049167","ERCC8",11.6708733510672,28.3682917131772,4.54860110791532,0.001706831101683,0.00563563347658312,-4.23200170247935
"271","ENSG00000065809","FAM107B",12.737075499529,16.9638907359793,4.54588907401382,0.00171309643237874,0.00565252931407543,-4.23215526867516
"2711","ENSG00000154222","CC2D1B",-22.2051343413697,54.3257769552549,-4.54375057562253,0.00171805430605608,0.00566438787529997,-4.23227647521042
"3354","ENSG00000169919","GUSB",-71.8899171628525,319.248456929955,-4.5427100282897,0.00172047230588224,0.00566438787529997,-4.2323354887944
"977","ENSG00000106571","GLI3",-123.548495048057,168.606987394475,-4.54241226168411,0.00172116492549199,0.00566438787529997,-4.23235238079502
"3232","ENSG00000167699","GLOD4",60.1390332550683,215.617619082455,4.54235731769382,0.00172129276080617,0.00566438787529997,-4.23235549792987
"1705","ENSG00000126787","DLGAP5",37.1870184212251,76.6645369601113,4.53879743106455,0.00172959726730581,0.0056879140594165,-4.23255760527209
"3262","ENSG00000168237","GLYCTK",-15.8199632635807,36.4169179738597,-4.5329119864563,0.00174342192799297,0.00572498259461562,-4.23289236761636
"1250","ENSG00000113657","DPYSL3",-247.435924842383,859.793444500101,-4.53283558447743,0.00174360217602567,0.00572498259461562,-4.23289671846493
"1188","ENSG00000112029","FBXO5",52.0963559054576,95.3618793075256,4.53251535186506,0.00174435788988898,0.00572498259461562,-4.23291495611976
"3580","ENSG00000175595","ERCC4",-14.7105711980257,37.2821987202277,-4.52864519167534,0.00175351907491957,0.00575121546024585,-4.23313554946029
"4671","ENSG00000266967","AARSD1",28.2690556125109,64.8471804398694,4.52614974145214,0.00175945369022843,0.00576683789413753,-4.23327796559808
"3799","ENSG00000183128","CALHM3",9.48080810383964,14.6981294271911,4.52530679507562,0.00176146326274364,0.00576958326180103,-4.23332610459441
"3370","ENSG00000170345","FOS",30.9193233965663,42.5257770037192,4.52298207529824,0.00176701822056568,0.00578392998659897,-4.23345894795447
"2635","ENSG00000151632","AKR1C2",-17.3459087464184,35.718234708581,-4.51858848850677,0.00177756851405669,0.00581459787023329,-4.23371034820277
"2299","ENSG00000141428","C18orf21",16.0592544175695,36.0049034812357,4.51684145068694,0.00178178255363254,0.00582451229185457,-4.23381043489832
"2993","ENSG00000163510","CWC22",31.6682102488919,60.2229631697695,4.51481088354078,0.00178669405870138,0.00583669200463628,-4.2339268517854
"4139","ENSG00000203896","LIME1",-29.1528027658434,58.7334661879243,-4.51139938448061,0.00179497869033692,0.00585986743536382,-4.23412265125543
"2742","ENSG00000155330","C16orf87",14.7284279885941,26.3913507853994,4.5088385341529,0.00180122482648596,0.00587398203554138,-4.2342698023938
"1752","ENSG00000128656","CHN1",47.5028273523865,137.879940588175,4.50864878312213,0.00180168857884775,0.00587398203554138,-4.23428071176986
"131","ENSG00000026103","FAS",18.2247224404098,36.2460757973108,4.50387576630587,0.00181339636856989,0.00590823978985412,-4.23455539696852
"3537","ENSG00000174567","GOLT1A",-14.7696260242158,26.6435552166294,-4.50077307734299,0.00182105103433023,0.00592925545106331,-4.23473423393416
"58","ENSG00000007129","CEACAM21",-20.4036176497929,18.6356576920301,-4.49898111537429,0.00182548788475464,0.00593584997136533,-4.2348376215348
"4785","ENSG00000278565","CEACAM21",-20.4036176497929,18.6356576920301,-4.49898111537429,0.00182548788475464,0.00593584997136533,-4.2348376215348
"3546","ENSG00000174842","GLMN",22.6652928885502,36.7102159854688,4.49480789898432,0.00183586596587577,0.00596565554455869,-4.23507868048625
"2944","ENSG00000162704","ARPC5",109.841188478538,292.480971366567,4.49256400434483,0.00184147247039987,0.00597632456553338,-4.23520846004414
"949","ENSG00000106012","IQCE",-56.5156570211544,137.264687257149,-4.49252217395615,0.00184157716146946,0.00597632456553338,-4.2352108804721
"1586","ENSG00000122882","ECD",46.3408298049384,125.720101622773,4.48729674181003,0.00185470579480391,0.00601496484046089,-4.23551355457061
"133","ENSG00000026652","AGPAT4",-8.73005121335134,13.7747031101688,-4.4845528395213,0.00186164013868548,0.00603347886948559,-4.23567274120126
"1583","ENSG00000122870","BICC1",-10.4299353631198,17.454536077213,-4.48382356262888,0.00186348785917254,0.00603549390178054,-4.23571507906179
"1944","ENSG00000134049","IER3IP1",49.1696917867471,70.5596465122272,4.48225447797723,0.00186747006016784,0.00604441492847225,-4.23580621305215
"1786","ENSG00000129514","FOXA1",-21.6274295666951,43.5384390457953,-4.48129010733694,0.00186992210652652,0.00604837485573592,-4.23586225274537
"1194","ENSG00000112182","BACH2",-9.68414338823539,15.4095456428049,-4.47502578629744,0.00188593486512314,0.00609616371700671,-4.23622679446483
"3875","ENSG00000185324","CDK10",-55.2499221834261,141.113951762989,-4.47408825858409,0.00188834406447546,0.0060999460822918,-4.23628143013795
"1567","ENSG00000122507","BBS9",-29.6892830828263,52.7349612897874,-4.47343877707192,0.00189001500851534,0.00610134025371869,-4.23631929142699
"4052","ENSG00000197568","HHLA3",-8.37974945698012,14.2016193651335,-4.47125632515105,0.00189564158085266,0.006115493776237,-4.23644658800756
"2939","ENSG00000162642","C1orf52",17.8403770300602,43.1699301398278,4.46998848248869,0.00189891850143566,0.00611877090940236,-4.23652058839643
"3120","ENSG00000165475","CRYL1",-46.5915212854985,66.7101874438026,-4.46970834341661,0.00189964338525927,0.00611877090940236,-4.23653694433203
"3990","ENSG00000189403","HMGB1",159.027195614523,291.311569602442,4.46942143694082,0.00190038608987938,0.00611877090940236,-4.23655369726314
"3174","ENSG00000166341","DCHS1",-17.0434224831301,30.8208179157636,-4.46469138125036,0.00191267589593156,0.00615431597102683,-4.23683016728935
"489","ENSG00000085832","EPS15",58.2495878125706,163.630255077717,4.46301065026331,0.00191706346407044,0.00616369830697004,-4.23692853013099
"2925","ENSG00000162413","KLHL21",54.6787221283337,133.376985334017,4.4626157858392,0.00191809583714769,0.00616369830697004,-4.23695164861197
"3146","ENSG00000165934","CPSF2",91.1854301613694,256.170572414586,4.45938224727542,0.00192657253072966,0.00618689926208878,-4.23714110152809
"1571","ENSG00000122565","CBX3",211.174558292717,311.671319008332,4.45802346451156,0.00193014662272798,0.00619433626055402,-4.23722078496539
"2408","ENSG00000143891","GALM",-16.4467513406886,31.2741999899971,-4.45509047166408,0.00193788587195256,0.00621512192027523,-4.23739293139833
"3249","ENSG00000167996","FTH1",-98.4166624646556,520.141333094482,-4.45225029812548,0.00194541211917971,0.00623306935766129,-4.23755982060159
"1847","ENSG00000131269","ABCB7",50.3763206548277,127.971242119551,4.45202362696608,0.00194601413827451,0.00623306935766129,-4.23757314793554
"762","ENSG00000102119","EMD",84.1433812345194,384.594017974721,4.4492697717649,0.00195334421762641,0.00625247957306556,-4.23773515889405
"3698","ENSG00000179344","HLA-DQB1",-88.7435211791315,110.780747946967,-4.44326480842351,0.00196943144534127,0.00627541165399035,-4.23808904767769
"4208","ENSG00000206237","HLA-DQB1",-88.7435211791315,110.780747946967,-4.44326480842351,0.00196943144534127,0.00627541165399035,-4.23808904767769
"4210","ENSG00000206302","HLA-DQB1",-88.7435211791315,110.780747946967,-4.44326480842351,0.00196943144534127,0.00627541165399035,-4.23808904767769
"4363","ENSG00000225824","HLA-DQB1",-88.7435211791315,110.780747946967,-4.44326480842351,0.00196943144534127,0.00627541165399035,-4.23808904767769
"4451","ENSG00000231286","HLA-DQB1",-88.7435211791315,110.780747946967,-4.44326480842351,0.00196943144534127,0.00627541165399035,-4.23808904767769
"4461","ENSG00000231939","HLA-DQB1",-88.7435211791315,110.780747946967,-4.44326480842351,0.00196943144534127,0.00627541165399035,-4.23808904767769
"4481","ENSG00000233209","HLA-DQB1",-88.7435211791315,110.780747946967,-4.44326480842351,0.00196943144534127,0.00627541165399035,-4.23808904767769
"4133","ENSG00000203666","EFCAB2",-14.1459456101624,33.076189289665,-4.4414793384207,0.00197424222277818,0.00628667170940296,-4.2381944326594
